Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2018-02-02,98.0,0.5548928260803223,0.0,0.0,0.16926630840423945,-0.22253463949475968,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-03,20.0,0.1863929033279419,0.03205128205128205,0.0,0.12179983137429946,-0.22253463949475968,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-04,20.0,0.008339285850524902,0.0,0.0,0.14549418143767637,-0.22253463949475968,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-05,65.0,-0.4727184534072876,0.0,0.0,0.13424898855933337,-0.8299660608172417,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-06,80.0,-0.14084843397140503,0.0,0.0,0.1367171717171717,-0.0012787381807963054,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-07,90.0,0.0,0.0,0.0,0.22391501082038165,-0.46142932772636414,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-08,71.0,-0.4297295093536377,0.0,0.0,0.11881063329339192,-0.37252572178840637,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-09,99.0,-0.5438862562179565,0.0,0.0,0.13756732256172347,-0.3144156336784363,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-10,20.0,-0.5436911463737488,0.0,0.0,0.12461009396493268,-0.3144156336784363,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-11,11.0,0.17400423288345337,0.0,0.0,0.0481841332521692,-0.3144156336784363,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-12,59.0,-0.18709357976913452,0.01111111111111111,0.0,0.09411477411477412,-0.03400700290997823,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-13,56.0,0.0,0.0,0.0,0.09617826617826616,-0.2444454828898112,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-14,42.0,-0.24475845098495483,0.0,0.0,0.17717049032838506,0.858325183391571,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-15,68.0,-0.2839353561401367,0.0,0.0,0.17857142857142858,0.34947503805160524,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-16,41.0,-0.2109311819076538,0.0,0.0,0.1289482140650105,-0.23879607021808624,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-17,20.0,-0.28969196081161497,0.0,0.0,0.10532781228433401,-0.23879607021808624,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-18,13.0,-0.1775315523147583,0.023429541595925297,0.0,0.07170218398621474,-0.23879607021808624,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-19,28.0,0.0,0.0,0.0,0.10611111111111111,-0.23879607021808624,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
2018-02-20,27.0,0.0,0.025,0.0,0.14992063492063493,-0.20673322677612305,-0.09446706591383708,-0.05526805068433717,-0.03529484632114569,-44.97614933333333
